BALANCE,BALANCE_FREQUENCY,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,CREDIT_UTILIZATION,PAYMENT_STRICTNESS,PURCHASES_MONTHLY,CASH_ADVANCE_MONTHLY,TRANSACTIONS_MONTHLY,CASH_ADVANCE_DEPENDENCY,INSTALLMENTS_RATIO,Cluster
2772.772734,1.0,1,3000.0,805.647974,989.962866,0.0,0.9242575780000001,40.2823987,0.0,28.900949166666667,0.0,1.0,0.0,1
6886.213231,1.0,4,8000.0,1993.439277,2109.90649,0.0,0.860776653875,99.67196385,134.30833333333334,191.79093891666665,0.9166666666666666,0.5881366664615936,1.0,2
2072.074354,0.875,3,3000.0,391.974562,376.579631,0.0,0.6906914513333333,19.5987281,0.0,348.034337875,0.0,1.0,0.0,1
41.089489,0.454545,0,2500.0,254.590662,73.203221,0.25,0.0164357956,12.729533100000001,43.25,0.0,0.6666666666666666,0.0,1.0,0
1989.072228,1.0,0,13000.0,1720.837373,744.613395,0.0,0.153005556,86.04186865,42.02916666666667,0.0,0.75,0.0,0.6708634876573808,3
3577.970933,1.0,0,4000.0,1053.980464,12465.54938,0.0,0.89449273325,52.6990232,33.22,0.0,1.0,0.0,1.0,3
2016.684686,1.0,0,2000.0,223.0686,13557.29726,0.0,1.008342343,11.15343,14.723333333333334,0.0,0.6666666666666666,0.0,1.0,3
6369.531318,1.0,6,11250.0,2077.959051,1659.775075,0.0,0.5661805616000001,103.89795254999999,529.9958333333333,19.085687083333333,7.666666666666667,0.034759295976397625,0.07074112217863349,2
132.34224,0.636364,0,1800.0,2359.629958,86.329554,0.0,0.07352346666666666,117.9814979,67.99166666666666,0.0,1.4166666666666667,0.0,1.0,0
3800.151377,0.818182,13,9000.0,9479.043842,1425.426525,0.0,0.4222390418888889,473.95219209999993,354.0291666666667,664.5346355,1.0833333333333333,0.6524231806455486,0.1868466581143267,2
5368.571219,1.0,4,6000.0,1422.726707,1657.002877,0.0,0.8947618698333334,71.13633535,0.0,72.63180572727273,0.0,1.0,0.0,1
169.781679,1.0,0,3000.0,215.306142,163.005536,0.0,0.056593893,10.7653071,33.300000000000004,0.0,1.0,0.0,1.0,3
1615.96724,1.0,5,1700.0,890.178845,971.183209,0.0,0.9505689647058824,44.508942250000004,8.5,20.40337375,0.16666666666666666,0.7059166838611703,0.0,1
125.694817,1.0,0,1000.0,207.773715,164.748819,0.0,0.12569481700000001,10.38868575,19.44,0.0,1.0,0.0,1.0,3
7152.864372,1.0,16,10500.0,1601.448347,1648.851345,0.0,0.6812251782857143,80.07241735,32.25416666666667,186.34543825,0.6666666666666666,0.8524509379650415,0.4715153080997287,2
22.06349,1.0,0,6900.0,160.767773,159.684442,0.0,0.0031976072463768116,8.03838865,8.333333333333334,0.0,0.4166666666666667,0.0,1.0,0
12136.21996,1.0,10,13000.0,4230.323491,3292.01503,0.0,0.9335553815384615,211.51617455000002,253.16750000000002,265.2986084166667,5.333333333333333,0.5116990370438229,0.6664922103613878,2
1162.273324,1.0,2,6000.0,645.998299,256.848991,0.0,0.19371222066666666,32.29991495,112.30916666666667,14.651312916666667,3.75,0.11540057949332139,0.7032002433758004,3
6732.823064,1.0,3,10500.0,1720.118876,2506.745366,0.0,0.6412212441904762,86.0059438,27.079166666666666,99.12781274999999,0.25,0.7854384377803226,0.0,2
125.660453,1.0,0,1200.0,423.449696,196.301885,0.3,0.10471704416666668,21.1724848,53.06583333333333,0.0,0.9166666666666666,0.0,0.0,3
3517.101616,0.727273,0,11000.0,8735.607835,17862.55831,0.0,0.31973651054545454,436.78039175000004,45.60666666666666,0.0,1.1666666666666667,0.0,1.0,3
1656.350781,1.0,1,1800.0,351.500199,634.569311,0.0,0.9201948783333334,17.575009950000002,0.0,8.272030583333333,0.0,1.0,0.0,1
7427.076941,1.0,11,9000.0,1636.361601,1986.843608,0.0,0.8252307712222222,81.81808005,0.0,806.6704587272726,0.0,1.0,0.0,1
4047.480828,1.0,7,5000.0,1617.894416,1541.141605,0.0,0.8094961656,80.8947208,198.3791666666667,141.47174175,3.4166666666666665,0.4162758970076128,0.310172019071223,2
6269.418144,1.0,12,9000.0,1237.111661,2049.408839,0.0,0.696602016,61.85558304999999,17.0,243.80832183333334,0.16666666666666666,0.9348180308032362,0.0,2
1411.60223,0.454545,6,7500.0,20071.07544,719.948985,0.333333,0.18821363066666666,1003.553772,80.27,514.4735730833333,0.5,0.8650342708474248,0.0,2
663.44781,0.727273,3,1800.0,3067.05783,283.333445,0.166667,0.3685821166666667,153.3528915,0.0,261.08866116666667,0.0,1.0,0.0,1
784.889762,0.909091,11,3000.0,1262.309666,363.142736,0.111111,0.2616299206666667,63.11548330000001,127.21583333333332,182.3683005833333,2.25,0.5890750868790418,0.4849304659404293,2
4104.710798,1.0,0,4500.0,868.275275,1801.264841,0.0,0.9121579551111111,43.41376375,16.985,0.0,0.08333333333333333,0.0,0.0,3
1360.742377,1.0,1,1500.0,378.294227,321.354137,0.0,0.9071615846666667,18.914711349999997,0.0,123.46559108333334,0.0,1.0,0.0,1
5315.945594,1.0,0,8500.0,1430.341501,1318.71492,0.0,0.625405364,71.51707505,127.12,0.0,1.6666666666666667,0.0,0.6920232850849591,3
2242.311686,1.0,2,2400.0,0.0,67.26935058,0.0,0.9342965358333334,0.0,36.416666666666664,15.387391000000001,0.4166666666666667,0.29703061291086896,0.7780320366132724,4
474.447149,0.5,1,1700.0,176.013005,147.199792,0.0,0.27908655823529416,8.80065025,13.7175,126.707444,0.375,0.9023143637500757,1.0,0
3910.111237,1.0,7,4200.0,0.0,117.30333711,0.0,0.930978865952381,0.0,0.0,165.07276675,0.0,1.0,0.0,4
229.867179,1.0,0,3300.0,2543.953559,175.657825,0.916667,0.0696567209090909,127.19767795,199.21666666666667,0.0,7.25,0.0,0.4131473270308709,5
863.809833,1.0,2,4000.0,587.866451,286.448719,0.083333,0.21595245825,29.39332255,42.291666666666664,57.924763250000005,0.25,0.577996674778441,0.0,1
4931.331857,1.0,37,12000.0,8113.297346,1012.415961,0.0,0.4109443214166667,405.6648673,112.6775,1066.33107675,1.125,0.9044302965881711,0.2832752767855162,2
1078.888565,1.0,0,2500.0,1399.82834,1322.446601,0.0,0.43155542599999996,69.991417,258.9875,0.0,1.5,0.0,0.2851199382209566,3
1565.681099,1.0,3,3500.0,691.825279,581.481917,0.0,0.4473374568571428,34.59126395,0.0,26.779927916666665,0.0,1.0,0.0,1
464.674156,0.888889,1,3000.0,3110.052742,132.446091,0.2,0.15489138533333333,155.5026371,219.91333333333333,220.14061144444446,1.2222222222222223,0.50025823892026,0.0,2
6.660517,0.636364,0,1000.0,417.016763,25.0,0.0,0.0066605169999999995,20.85083815,25.833333333333332,0.0,0.6666666666666666,0.0,1.0,0
1311.995984,1.0,0,6000.0,0.0,39.35987951999999,0.0,0.2186659973333333,0.0,106.99166666666667,0.0,0.5,0.0,0.0,4
3625.218146,1.0,5,4000.0,0.0,108.75654438,0.0,0.9063045365000001,0.0,26.105833333333333,55.70572858333333,0.3333333333333333,0.6809028855857225,0.0,4
2386.330629,1.0,0,7500.0,5678.729613,1311.514878,0.083333,0.3181774172,283.93648065,434.8016666666667,0.0,3.5,0.0,0.08213131657729003,3
3971.138765,1.0,3,4000.0,764.938728,1600.212243,0.0,0.99278469125,38.246936399999996,0.0,20.41595609090909,0.0,1.0,0.0,1
5493.90406,1.0,4,6000.0,2110.557023,1895.02617,0.0,0.9156506766666667,105.52785114999999,19.083333333333332,80.882611,0.5,0.8091016549626086,1.0,2
1879.114033,0.727273,0,6500.0,3509.686561,548.105836,0.0,0.2890944666153846,175.48432805,9.416666666666666,0.0,0.16666666666666666,0.0,0.0,3
1555.793701,1.0,0,1600.0,338.083661,837.215674,0.0,0.972371063125,16.90418305,5.516666666666667,0.0,0.08333333333333333,0.0,0.0,3
809.582978,0.909091,7,4150.0,4372.148648,241.645387,0.090909,0.19508023566265062,218.60743240000002,0.0,347.24295145454545,0.0,1.0,0.0,1
7.152356,0.090909,0,1600.0,0.0,25.0,0.0,0.0044702225,0.0,70.0,0.0,0.08333333333333333,0.0,0.0,4
1923.886805,1.0,4,1850.0,3688.045998,3266.996777,0.083333,1.0399388135135135,184.4022999,157.30333333333334,133.82911425,5.083333333333333,0.45968463962332107,1.0,2
1758.059987,1.0,0,1800.0,777.451648,897.905444,0.0,0.9766999927777779,38.8725824,34.36083333333333,0.0,0.9166666666666666,0.0,0.21128707588581963,3
809.847455,0.875,1,1500.0,146.074769,179.412493,0.0,0.5398983033333333,7.30373845,0.0,113.552951,0.0,1.0,0.0,1
1576.305029,1.0,6,2500.0,540.022225,352.883804,0.0,0.6305220116,27.00111125,0.0,31.909045583333334,0.0,1.0,0.0,1
3990.523579,1.0,0,6000.0,6876.836205,1001.607366,0.083333,0.6650872631666667,343.84181025,21.958333333333332,0.0,0.6666666666666666,0.0,0.27666034155597724,3
1699.435486,1.0,0,1700.0,1623.816348,923.505868,0.0,0.9996679329411765,81.1908174,113.64083333333333,0.0,0.3333333333333333,0.0,0.0,3
5487.683724,1.0,4,6250.0,1288.214909,2180.881868,0.0,0.8780293958400001,64.41074545000001,34.925000000000004,52.1166155,0.9166666666666666,0.5987551494836398,1.0,2
2990.422186,0.909091,27,7000.0,28232.69446,1107.030803,0.454545,0.4272031694285714,1411.634723,376.9391666666667,2274.7071466666666,2.75,0.857847117554368,0.6321046499545682,2
656.01301,1.0,3,7000.0,910.457985,140.983193,0.25,0.09371614428571429,45.52289925,0.0,184.293737625,0.0,1.0,0.0,1
1808.972419,1.0,0,2250.0,889.017418,622.757696,0.0,0.8039877417777778,44.4508709,71.39,0.0,0.8,0.0,0.2953074660316571,3
532.334517,0.909091,0,6000.0,1305.177304,175.510344,0.0,0.0887224195,65.2588652,71.99454545454546,0.0,0.6363636363636364,0.0,0.3476273455059727,3
5860.433624,1.0,0,6000.0,1990.044998,2161.428274,0.0,0.9767389373333334,99.50224990000001,46.8225,0.0,1.1666666666666667,0.0,0.555947105202271,3
1727.638449,1.0,0,11000.0,2959.920544,623.656993,0.0,0.1570580408181818,147.99602720000001,50.509166666666665,0.0,1.4166666666666667,0.0,0.0,3
578.809679,1.0,0,1500.0,1438.910569,190.186542,0.0,0.3858731193333333,71.94552845,26.666666666666668,0.0,0.6666666666666666,0.0,1.0,3
1205.716678,1.0,1,1200.0,29.278671,8242.687678,0.0,1.0047638983333333,1.46393355,0.0,3.19381675,0.0,1.0,0.0,1
6593.820644,1.0,7,7000.0,1624.583114,2503.40234,0.0,0.9419743777142857,81.2291557,32.388333333333335,385.161215,0.5833333333333334,0.9224323593149298,0.0,2
17.357563,0.909091,0,5000.0,357.802082,121.523416,0.181818,0.0034715125999999997,17.8901041,20.404166666666665,0.0,1.0833333333333333,0.0,0.8357770063304063,0
81.584711,0.272727,5,9500.0,116.569033,164.692136,0.0,0.008587864315789473,5.82845165,0.0,248.7750005,0.0,1.0,0.0,1
3.78631,0.636364,0,12000.0,210.053432,99.533735,0.444444,0.0003155258333333333,10.5026716,11.0875,0.0,0.4166666666666667,0.0,0.7880496054114994,0
42.46443,0.545455,0,1200.0,725.606194,140.809454,1.0,0.035387025,36.2803097,33.0,0.0,1.0,0.0,1.0,5
1935.362486,1.0,1,9000.0,4921.066897,594.756686,0.0,0.21504027622222222,246.05334484999997,409.6333333333334,24.487066,4.166666666666667,0.05640616298520896,0.08142647896492798,3
134.917202,1.0,0,16500.0,1275.229436,171.357189,1.0,0.008176800121212122,63.7614718,103.98333333333333,0.0,1.8333333333333333,0.0,0.0,5
7069.950386,1.0,23,11000.0,4589.873897,1876.262988,0.0,0.6427227623636365,229.49369485000003,133.64833333333334,468.8336705,1.9166666666666667,0.7781704142480829,0.09891631021711207,2
8181.251131,1.0,21,13500.0,3021.575846,2074.581541,0.0,0.6060186022962963,151.0787923,188.16750000000002,437.6024111666666,5.0,0.699302416683496,0.4159547566219813,2
4037.305658,1.0,1,4500.0,1073.844885,968.941265,0.0,0.8971790351111112,53.69224425,3.75,8.686505333333333,0.08333333333333333,0.6984683478606368,0.0,1
6110.265264,1.0,14,6500.0,1502.205631,2864.380327,0.0,0.9400408098461538,75.11028155,0.0,226.43782641666667,0.0,1.0,0.0,1
9381.255094,1.0,1,9000.0,6409.496345,9827.045323,0.0,1.042361677111111,320.47481725,425.0058333333333,30.894766416666666,3.8333333333333335,0.06776645267325439,0.7749383831986619,2
1977.00709,1.0,21,4000.0,3056.424974,910.707525,0.090909,0.4942517725,152.8212487,93.82181818181817,394.1744751818182,1.5454545454545454,0.8077407155387845,0.7801441804581218,2
1321.47608,1.0,1,1800.0,440.840439,312.560636,0.0,0.7341533777777778,22.04202195,3.8041666666666667,41.304827833333334,0.08333333333333333,0.9156672253763788,0.0,1
1307.717841,1.0,0,2400.0,0.0,39.23153523,0.0,0.54488243375,0.0,33.800000000000004,0.0,0.16666666666666666,0.0,0.0,4
2329.485768,1.0,0,2400.0,0.0,69.88457303999999,0.0,0.97061907,0.0,17.778333333333332,0.0,0.25,0.0,0.0,4
1139.782882,1.0,1,1200.0,151.823651,2906.110765,0.0,0.9498190683333333,7.591182550000001,0.0,10.051076,0.0,1.0,0.0,1
1619.955708,1.0,0,6000.0,417.128532,389.138517,0.0,0.269992618,20.8564266,61.620000000000005,0.0,0.9166666666666666,0.0,0.0,3
3505.671311,1.0,6,4000.0,0.0,105.17013933,0.0,0.87641782775,0.0,0.0,142.83202541666665,0.0,1.0,0.0,4
4.708041,0.363636,0,7000.0,217.820198,121.781205,1.0,0.0006725772857142857,10.8910099,6.583333333333333,0.0,0.25,0.0,1.0,0
0.0,0.0,1,3000.0,138.021428,0.0,0.0,0.0,inf,0.0,12.835571999999999,0.0,1.0,0.0,0
4.875885,0.666667,0,1500.0,26.487919,60.913577,0.0,0.0032505900000000003,1.32439595,2.2222222222222223,0.0,0.1111111111111111,0.0,0.0,4
23.394411,0.272727,0,2000.0,712.149153,54.79166,0.0,0.0116972055,35.60745765,112.19,0.0,1.0,0.0,1.0,0
3539.801912,1.0,0,5700.0,9172.788366,2103.796148,0.083333,0.6210178792982456,458.63941830000005,235.3166666666667,0.0,6.25,0.0,0.45449040300304555,3
0.62424,0.090909,0,4500.0,0.0,25.0,0.0,0.00013872,0.0,32.49666666666666,0.0,2.5833333333333335,0.0,1.0,4
862.07238,1.0,1,4000.0,2236.890255,214.828158,0.083333,0.215518095,111.84451274999999,0.0,76.69248375,0.0,1.0,0.0,1
2441.542991,1.0,6,4000.0,532.741699,1026.976,0.0,0.61038574775,26.637084950000002,67.33333333333333,79.98810525,0.3333333333333333,0.5429495260104605,0.0,2
408.656365,1.0,0,2500.0,1097.78942,176.610605,0.083333,0.163462546,54.889471,78.47,0.0,1.0,0.0,1.0,3
4986.400804,1.0,40,8000.0,1241.538024,1439.230899,0.0,0.6233001005,62.076901199999995,0.0,453.2889635833333,0.0,1.0,0.0,1
1246.624558,1.0,2,2000.0,577.050373,498.365419,0.0,0.623312279,28.85251865,35.30833333333333,34.366588166666666,0.8333333333333334,0.49324186417155375,0.5807410903941468,2
6644.201651,1.0,21,9000.0,10857.94321,2469.571326,0.083333,0.7382446278888889,542.8971604999999,373.2291666666667,600.4600670833333,5.333333333333333,0.616685536072698,0.39233268210996375,2
156.216753,0.818182,0,5500.0,858.976682,108.319927,0.0,0.028403046,42.9488341,112.90499999999999,0.0,2.8333333333333335,0.0,0.5677560781187725,3
3393.351236,1.0,2,4200.0,0.0,101.80053708,0.0,0.8079407704761905,0.0,0.0,84.029056,0.0,1.0,0.0,4
5322.994094,1.0,8,8500.0,1509.423237,1834.031569,0.0,0.6262345992941176,75.47116185,234.35,209.19607925,6.75,0.4716445236168774,0.695213711684802,2
6458.56209,1.0,11,7000.0,1277.76778,2760.115734,0.0,0.9226517271428571,63.888389,0.0,280.0190661666667,0.0,1.0,0.0,1
175.341651,0.818182,0,5000.0,1884.227778,136.639824,1.0,0.035068330200000004,94.2113889,125.74166666666667,0.0,1.1666666666666667,0.0,0.17001789382994234,5
680.195157,1.0,0,3000.0,552.432305,207.720441,0.0,0.226731719,27.62161525,87.13083333333333,0.0,2.0833333333333335,0.0,0.3611618542995687,3
223.763616,0.636364,0,6500.0,1206.81188,99.372848,0.333333,0.034425171692307695,60.340593999999996,192.48166666666668,0.0,1.0,0.0,1.0,5
1785.626943,1.0,10,1800.0,687.691735,2439.136113,0.0,0.9920149683333334,34.38458675,0.0,48.0171985,0.0,1.0,0.0,1
54.933231,0.272727,0,7000.0,1969.845566,147.049952,1.0,0.007847604428571428,98.4922783,41.25,0.0,0.16666666666666666,0.0,1.0,5
2662.629852,1.0,4,3000.0,932.418855,709.207016,0.0,0.887543284,46.62094275,0.0,42.41865008333333,0.0,1.0,0.0,1
8504.876253,1.0,10,17000.0,1888.756861,2167.446204,0.0,0.5002868384117647,94.43784305,560.355,140.54998141666667,7.083333333333333,0.20052644101999037,0.39025558202686983,2
1464.324632,1.0,0,9000.0,0.0,43.92973896,0.0,0.1627027368888889,0.0,97.86583333333334,0.0,0.6666666666666666,0.0,0.0,4
2114.158683,1.0,0,8500.0,3564.977774,630.00413,0.0,0.2487245509411765,178.2488887,465.0708333333334,0.0,6.25,0.0,1.0,3
2876.396444,1.0,2,3200.0,1065.426905,1412.648089,0.0,0.89887388875,53.27134525,0.0,83.23738916666666,0.0,1.0,0.0,1
14224.11541,1.0,9,19000.0,3066.614272,3406.258999,0.0,0.7486376531578948,153.3307136,0.0,384.53561691666664,0.0,1.0,0.0,1
2392.917738,1.0,0,2800.0,11628.71557,2000.990921,0.0,0.8546134778571429,581.4357785,1038.5366666666666,0.0,18.083333333333332,0.0,0.0,3
57.453201,0.75,1,1200.0,385.853874,84.697292,0.166667,0.0478776675,19.2926937,0.0,34.08916275,0.0,1.0,0.0,1
4245.855092,1.0,0,5000.0,1004.35474,1086.428906,0.0,0.8491710184,50.217737,163.10833333333332,0.0,1.5833333333333333,0.0,0.4495989373116027,3
11167.23403,1.0,14,17000.0,2606.059389,2894.077159,0.0,0.6568961194117647,130.30296945,12.553333333333333,696.8461878333333,0.08333333333333333,0.9823042827648258,0.0,2
69.405545,0.090909,3,13000.0,0.0,25.0,0.0,0.005338888076923077,0.0,0.0,233.30957783333335,0.0,1.0,0.0,4
116.654149,0.272727,1,5000.0,0.0,25.0,0.0,0.0233308298,0.0,75.58333333333333,22.796502750000002,0.6666666666666666,0.23171925932759294,0.0,4
4637.848144,1.0,0,5000.0,1906.032044,3572.279251,0.0,0.9275696287999999,95.3016022,105.92666666666666,0.0,2.75,0.0,0.7234407451696143,3
24.28497,0.636364,0,3000.0,319.762903,173.632006,0.0,0.00809499,15.98814515,20.883333333333333,0.0,0.5833333333333334,0.0,1.0,0
9354.06045,1.0,16,13000.0,10664.65866,2600.875721,0.083333,0.7195431115384616,533.232933,66.36083333333333,1145.7059425,0.08333333333333333,0.9452498536743504,0.0,2
231.108995,1.0,0,4000.0,554.116542,185.091037,0.0,0.057777248749999996,27.7058271,36.666666666666664,0.0,1.8333333333333333,0.0,1.0,3
1562.633343,1.0,0,2000.0,1020.783647,709.610053,0.0,0.7813166715,51.03918235,110.88499999999999,0.0,0.6666666666666666,0.0,0.12098871202897898,3
2494.868559,1.0,0,17000.0,1015.311953,615.92402,0.0,0.14675697405882354,50.765597650000004,457.64916666666664,0.0,4.333333333333333,0.0,0.7468038654063611,3
706.132889,1.0,3,1200.0,972.358048,184.524376,0.0,0.5884440741666667,48.617902400000006,74.82166666666667,48.85574716666667,1.5,0.3950256207047171,0.20419664535673712,2
19043.13856,1.0,0,18000.0,23018.57583,18621.01331,0.0,1.0579521422222222,1150.9287915,1834.1599999999999,0.0,18.0,0.0,0.5706903977842719,3
2235.103331,1.0,1,2500.0,1061.292471,689.118919,0.0,0.8940413323999999,53.06462355,60.050000000000004,60.275726999999996,1.0,0.500937983113121,0.0,2
947.13081,1.0,0,1000.0,492.200419,509.384182,0.0,0.94713081,24.61002095,16.421666666666667,0.0,0.4166666666666667,0.0,0.24561047396731958,3
764.042156,0.818182,3,7500.0,1566.806897,172.959728,0.0,0.10187228746666667,78.34034485,0.0,108.92520966666666,0.0,1.0,0.0,1
5347.814547,1.0,9,7000.0,0.0,160.43443641,0.0,0.7639735067142857,0.0,0.0,333.52944866666667,0.0,1.0,0.0,4
10598.46777,1.0,0,21500.0,3219.621433,3068.125648,0.0,0.49295198930232553,160.98107165,173.70666666666668,0.0,1.0833333333333333,0.0,0.3761129874117286,3
2163.678757,1.0,0,6500.0,4416.41268,546.439139,0.0,0.33287365492307697,220.820634,481.6133333333333,0.0,8.083333333333334,0.0,0.4053787962680989,3
3057.400553,1.0,0,7500.0,698.854095,819.682666,0.0,0.40765340706666664,34.942704750000004,85.41666666666667,0.0,0.16666666666666666,0.0,0.0,3
19.354559,0.909091,0,10000.0,746.691026,25.0,0.0,0.0019354558999999999,37.3345513,57.475,0.0,0.8333333333333334,0.0,1.0,0
264.811595,1.0,1,9000.0,1235.630069,194.324456,0.083333,0.029423510555555556,61.78150345,2.3874999999999997,32.021815,0.08333333333333333,0.9306147187178822,0.0,1
1108.22253,0.909091,0,1500.0,1955.198953,992.652486,0.0,0.73881502,97.75994765,78.74666666666667,0.0,0.75,0.0,0.8254317643074839,3
906.573724,1.0,1,13500.0,1855.235407,468.196732,0.083333,0.06715360918518519,92.76177034999999,86.60000000000001,8.591840916666667,0.9166666666666666,0.09025816534200846,0.9230177059276367,3
7679.62904,1.0,7,7000.0,3685.61062,12854.9397,0.0,1.0970898628571428,184.280531,338.3275,46.28911266666666,1.1666666666666667,0.1203513086596282,1.0,2
1523.911458,1.0,0,6500.0,2254.26002,329.29648,0.0,0.2344479166153846,112.713001,339.6141666666667,0.0,2.5833333333333335,0.0,0.18479058343168842,3
49.206256,1.0,0,8000.0,835.839952,193.011166,1.0,0.0061507820000000005,41.7919976,72.52,0.0,2.0,0.0,1.0,5
13673.07961,1.0,26,20000.0,11717.30794,6042.391629,0.0,0.6836539805,585.865397,816.0191666666666,203.7038115,18.0,0.19976387299444184,0.5956171372608691,2
106.455975,0.636364,0,4000.0,2573.722764,95.342224,0.636364,0.02661399375,128.68613820000002,205.26,0.0,3.8333333333333335,0.0,0.6794593848452369,5
119.760904,0.363636,0,20000.0,3104.275623,288.903628,0.25,0.0059880452,155.21378115,154.945,0.0,0.3333333333333333,0.0,1.0,0
5837.105453,1.0,15,7900.0,0.0,175.11316359,0.0,0.7388741079746836,0.0,290.7075,275.2626916666667,3.8333333333333335,0.4863554577955321,0.06485327462598431,4
1734.510004,1.0,2,1800.0,363.474455,2827.997525,0.0,0.9636166688888889,18.17372275,0.0,5.522987583333333,0.0,1.0,0.0,1
2765.748281,1.0,0,11000.0,14373.3929,1058.128452,0.25,0.25143166190909094,718.6696450000001,606.9425,0.0,6.416666666666667,0.0,0.30151126342281187,3
1046.37041,1.0,1,1200.0,439.407082,362.838185,0.0,0.8719753416666667,21.9703541,24.583333333333332,7.7983174166666664,0.16666666666666666,0.24082519686451334,0.0,3
2737.367678,1.0,5,3000.0,778.827993,721.798576,0.0,0.9124558926666667,38.94139965,0.0,35.807597,0.0,1.0,0.0,1
4014.818167,1.0,1,8500.0,1009.185035,1177.149934,0.0,0.4723315490588235,50.45925175,0.0,82.36301775,0.0,1.0,0.0,1
871.568977,1.0,0,1200.0,1110.886425,208.298424,0.0,0.7263074808333333,55.544321249999996,54.01833333333334,0.0,2.25,0.0,0.822591095615686,3
1610.040203,1.0,0,4000.0,422.711848,616.005839,0.0,0.40251005075,21.1355924,46.432500000000005,0.0,0.4166666666666667,0.0,0.056623413916258365,3
114.593817,1.0,0,1000.0,367.109312,86.102479,0.5,0.114593817,18.3554656,78.33,0.0,1.0,0.0,1.0,5
5800.587339,1.0,1,6500.0,1346.365584,1972.526015,0.0,0.8923980521538462,67.31827919999999,0.0,30.829232833333332,0.0,1.0,0.0,1
823.103926,0.363636,0,8000.0,2916.071564,243.199498,0.0,0.10288799075,145.8035782,10.969999999999999,0.0,1.0,0.0,1.0,0
595.677343,1.0,1,15000.0,4756.654374,241.894073,0.916667,0.03971182286666666,237.8327187,423.17833333333334,118.70355016666667,3.5,0.21905797883473008,0.14722122666960738,5
1128.124563,1.0,0,1000.0,1202.711782,1747.037345,0.0,1.128124563,60.135589100000004,77.05,0.0,1.0,0.0,1.0,3
349.441102,1.0,0,4000.0,1795.012223,167.219681,0.0,0.0873602755,89.75061115,164.61666666666667,0.0,1.4166666666666667,0.0,0.2945732509871418,3
840.804076,0.666667,5,4000.0,3621.266477,193.171404,0.0,0.210201019,181.06332385000002,0.0,407.97527144444445,0.0,1.0,0.0,1
975.942008,1.0,18,10500.0,10693.49585,347.641073,0.75,0.0929468579047619,534.6747925,851.7791666666667,135.05712925,10.833333333333334,0.13685869663371694,0.3013271241078722,2
23.111088,0.363636,0,12500.0,291.948834,43.452683,0.181818,0.0018488870399999999,14.5974417,25.0,0.0,0.25,0.0,1.0,0
2187.732265,0.857143,9,3000.0,1423.788603,461.365626,0.2,0.7292440883333333,71.18943014999999,0.0,557.9037508571429,0.0,1.0,0.0,1
